order_item_id,order_id,product_id,quantity,price_per_unit
6217,5837,416,2,4938.67
6218,22529,230,1,2009.04
6219,10672,31,1,902.56
6220,10037,418,1,1257.42
6221,22282,101,1,3914.56
6222,18336,724,3,3280.33
6223,17505,165,1,2604.96
6224,19431,16,3,79.27
6225,15863,71,3,210.81
6226,14281,307,3,1746.48
6227,7588,397,1,1163.99
6228,22585,648,2,3909.08
6229,17482,504,3,2578.47
6230,25732,721,3,1059.93
6231,17398,95,3,4211.3
6232,13660,205,2,4179.47
6233,26182,392,3,1522.16
6234,16705,229,2,1527.09
6235,13245,525,2,1239.4
6236,15036,441,2,3506.17
6237,13056,563,3,4627.93
6238,24239,618,2,103.11
6239,24108,690,2,596.13
6240,21113,24,2,2933.68
6241,18305,76,2,252.97
6242,9182,37,1,1527.89
6243,11214,661,1,312.92
6244,8743,363,2,706.25
6245,19200,180,2,4506.9
6246,7414,377,3,3513.07
6247,6256,699,2,1025.85
6248,9827,149,2,3009.26
6249,11814,714,3,1783.53
6250,11860,90,2,2531.09
6251,10991,140,2,1231.34
6252,6100,248,2,4574.33
6253,19218,263,2,4839.31
6254,20792,15,1,1889.24
6255,6242,129,1,4320.91
6256,12930,702,2,549.67
6257,12368,392,2,1522.16
6258,25581,180,2,4506.9
6259,12311,700,2,4952.89
6260,8409,109,1,3891.31
6261,22886,394,1,2966.44
6262,20467,286,3,1029.19
6263,13685,419,3,313.7
6264,26595,516,3,1605.7
6265,13422,616,3,1173.7
6266,10636,287,2,2836.22
6267,11236,632,2,1007.21
6268,11551,615,2,2579.5
6269,18585,17,1,2210.34
6270,15375,693,1,477.01
6271,25428,159,2,808.6
6272,24050,201,3,182.52
6273,7600,436,3,1240.91
6274,20378,603,3,1426.01
6275,6141,288,2,1361.01
6276,17058,735,3,785.12
6277,5795,224,3,3146.96
6278,7566,418,3,1257.42
6279,7390,474,1,3752.74
6280,6615,359,2,4089.26
6281,5506,198,3,2495.0
6282,11572,581,3,3800.34
6283,5116,728,2,3854.22
6284,21800,680,2,1808.85
6285,22217,668,1,749.75
6286,12013,102,1,120.1
6287,8636,462,3,4292.48
6288,14444,312,2,421.25
6289,23809,608,2,969.85
6290,8941,27,2,3305.33
6291,17059,541,2,4525.22
6292,12554,701,3,4809.34
6293,16097,317,1,321.44
6294,10776,733,2,3295.76
6295,16500,383,1,4218.33
6296,6668,226,1,1403.84
6297,26432,376,3,3363.88
6298,10206,96,2,130.44
6299,11096,685,3,4730.91
6300,7712,717,1,402.64
6301,15029,175,2,2424.26
6302,25328,441,3,3506.17
6303,9697,336,1,189.86
6304,18453,394,3,2966.44
6305,26365,412,1,1187.26
6306,20976,475,2,4207.43
6307,21541,457,1,479.09
6308,9401,726,2,203.01
6309,15234,213,3,185.58
6310,5087,467,1,1183.74
6311,14801,207,3,4387.44
6312,13039,78,3,4228.05
6313,22435,585,2,3870.36
6314,24268,570,3,4275.67
6315,25491,457,2,479.09
6316,8723,652,1,2627.34
6317,8644,394,3,2966.44
6318,11291,741,3,992.71
6319,26040,474,3,3752.74
6320,20384,272,3,3499.95
6321,8958,119,2,2117.03
6322,6019,341,1,691.16
6323,8929,82,1,207.99
6324,16198,698,1,454.09
6325,17430,413,3,2397.82
6326,12726,552,3,4610.48
6327,9692,481,3,3834.89
6328,6923,410,1,4028.2
6329,14774,78,3,4228.05
6330,15541,653,1,3556.67
6331,8712,733,2,3295.76
6332,24133,556,1,2778.3
6333,21239,263,1,4839.31
6334,17298,633,2,1874.46
6335,13248,705,3,830.54
6336,26501,653,3,3556.67
6337,21621,104,1,771.11
6338,15841,486,3,716.11
6339,21309,412,3,1187.26
6340,16266,328,2,1731.85
6341,18492,457,1,479.09
6342,10490,658,3,1975.72
6343,12168,429,1,768.25
6344,13139,685,1,4730.91
6345,22714,73,3,3560.25
6346,5037,741,1,992.71
6347,12323,388,1,1041.2
6348,25153,157,2,4100.21
6349,19159,674,3,666.77
6350,13801,218,1,2656.06
6351,18865,549,2,809.7
6352,11763,430,3,2338.55
6353,22564,62,1,4395.26
6354,23902,328,2,1731.85
6355,19607,9,3,3927.91
6356,22608,372,2,2818.96
6357,7176,135,2,4992.26
6358,26391,309,1,2904.49
6359,12299,446,3,1542.4
6360,18783,286,3,1029.19
6361,6776,537,1,1102.11
6362,26224,136,1,3222.28
6363,11355,28,1,800.18
6364,7346,608,1,969.85
6365,8434,458,3,3881.84
6366,9821,721,1,1059.93
6367,10105,504,1,2578.47
6368,19402,301,2,174.3
6369,26231,20,3,2902.32
6370,11183,139,3,2198.19
6371,8885,404,1,1167.81
6372,7046,341,3,691.16
6373,19235,751,3,3664.29
6374,23993,149,1,3009.26
6375,23777,635,3,2925.85
6376,16744,389,1,1831.41
6377,11584,698,3,454.09
6378,25819,213,2,185.58
6379,14368,494,1,2450.52
6380,20386,593,1,1886.31
6381,10738,421,2,1195.66
6382,25637,31,2,902.56
6383,6937,35,2,4793.99
6384,10309,376,3,3363.88
6385,19607,9,1,3927.91
6386,20838,627,1,4706.38
6387,15397,414,1,4489.58
6388,5292,365,1,3053.67
6389,26571,254,3,2716.21
6390,15986,150,1,1888.2
6391,8557,464,3,2408.21
6392,8057,178,3,54.95
6393,9503,482,2,2475.74
6394,11254,678,1,4444.58
6395,7824,588,2,2402.15
6396,18573,252,1,1871.62
6397,11546,204,3,2839.64
6398,14042,195,2,4209.51
6399,16151,280,1,4027.11
6400,26580,459,3,4099.79
6401,19218,71,3,210.81
6402,26028,579,2,4188.65
6403,11563,621,3,3315.2
6404,23328,411,3,4004.82
6405,26335,216,2,3810.1
6406,6792,565,2,4697.98
6407,22705,317,3,321.44
6408,24241,301,1,174.3
6409,21312,559,2,2206.68
6410,14971,245,1,1685.81
6411,23404,185,1,2994.89
6412,6480,637,3,2029.62
6413,13658,175,3,2424.26
6414,8175,497,3,4009.4
6415,7778,585,1,3870.36
6416,13548,725,3,2855.04
6417,10958,110,3,2781.38
6418,20697,455,3,405.86
6419,13808,466,1,2730.4
6420,7370,156,1,763.25
6421,24078,328,3,1731.85
6422,23667,348,3,407.01
6423,23946,184,1,1542.33
6424,21366,562,2,2994.21
6425,25919,456,3,765.5
6426,9664,173,1,3966.33
6427,12408,285,2,3134.18
6428,17482,180,3,4506.9
6429,15908,77,2,592.19
6430,24295,286,3,1029.19
6431,17884,44,1,825.95
6432,17811,642,1,131.25
6433,16663,655,1,908.56
6434,23348,464,3,2408.21
6435,17152,192,1,4498.74
6436,10340,726,3,203.01
6437,7488,334,1,1492.21
6438,14184,744,2,4951.81
6439,23878,402,2,1306.09
6440,21962,337,2,1791.5
6441,26268,57,3,3591.6
6442,17251,35,2,4793.99
6443,17827,704,2,2393.87
6444,22710,447,3,626.54
6445,23886,735,2,785.12
6446,5304,233,3,466.66
6447,8402,536,2,65.15
6448,9059,47,3,1137.14
6449,19819,416,3,4938.67
6450,18027,433,1,3246.49
6451,17555,345,3,2829.4
6452,9442,477,2,1416.42
6453,16257,457,2,479.09
6454,21845,244,2,4103.51
6455,15942,377,2,3513.07
6456,24695,120,1,571.3
6457,11001,279,1,4425.8
6458,23402,182,1,4303.48
6459,5062,761,1,3426.54
6460,13767,361,1,3866.96
6461,24911,506,3,4960.05
6462,13576,69,3,4075.21
6463,25716,226,2,1403.84
6464,5890,680,3,1808.85
6465,12615,578,3,3865.14
6466,21679,343,2,4047.94
6467,22285,686,2,1834.72
6468,9671,335,2,397.17
6469,15630,111,2,3908.48
6470,6519,363,3,706.25
6471,16679,355,2,667.86
6472,15054,742,3,4879.26
6473,6758,301,2,174.3
6474,24281,288,1,1361.01
6475,18397,174,3,1783.14
6476,24879,119,1,2117.03
6477,15765,572,2,1785.91
6478,14281,102,2,120.1
6479,11984,291,1,1812.72
6480,15331,549,3,809.7
6481,15284,378,1,335.42
6482,23943,625,3,1494.87
6483,10576,393,1,541.43
6484,6731,655,1,908.56
6485,18586,688,3,4745.33
6486,12849,713,1,3698.92
6487,13540,43,1,1421.97
6488,19748,686,2,1834.72
6489,19401,278,1,3855.05
6490,14350,141,2,4605.35
6491,15726,126,3,4370.19
6492,25473,29,3,3658.52
6493,18710,72,2,2946.8
6494,23270,484,3,3913.08
6495,23859,179,3,249.39
6496,6141,590,3,1164.51
6497,13356,105,1,1461.39
6498,6638,268,2,507.3
6499,18664,301,1,174.3
6500,23605,136,1,3222.28
6501,10310,340,1,1805.08
6502,22131,236,3,934.96
6503,21534,43,3,1421.97
6504,18679,50,1,4251.35
6505,8800,522,1,896.72
6506,12578,685,1,4730.91
6507,21260,119,1,2117.03
6508,16390,54,3,1139.17
6509,7436,389,3,1831.41
6510,18265,759,2,4609.53
6511,22860,315,3,3919.56
6512,23957,480,3,1404.16
6513,19791,205,2,4179.47
6514,11208,552,1,4610.48
6515,21281,167,2,1140.56
6516,23385,725,2,2855.04
6517,7114,538,3,4972.55
6518,5594,576,3,4301.22
6519,20335,687,2,3553.37
6520,9044,286,3,1029.19
6521,21419,629,2,4141.57
6522,8458,12,2,620.12
6523,19417,320,3,383.49
6524,12912,531,3,1765.62
6525,7295,589,2,4903.99
6526,10955,172,2,1314.35
6527,5133,268,3,507.3
6528,8534,653,3,3556.67
6529,24519,253,3,1634.4
6530,8352,262,2,227.88
6531,5448,362,2,2936.47
6532,26386,51,1,4885.84
6533,7937,596,1,1880.05
6534,19433,610,1,1230.78
6535,7805,481,1,3834.89
6536,13532,300,2,3941.4
6537,17364,562,2,2994.21
6538,9420,306,1,4023.15
6539,6824,682,1,3976.86
6540,20834,224,3,3146.96
6541,11601,386,1,4898.56
6542,6978,183,2,4934.94
6543,21613,474,2,3752.74
6544,18822,433,3,3246.49
6545,25619,605,3,2669.46
6546,20102,663,1,3125.82
6547,21270,19,2,300.37
6548,7430,570,1,4275.67
6549,13956,418,3,1257.42
6550,14364,376,2,3363.88
6551,24703,516,2,1605.7
6552,9488,112,3,4729.79
6553,6448,446,3,1542.4
6554,12320,647,1,2439.8
6555,26310,700,1,4952.89
6556,17402,29,2,3658.52
6557,14034,150,2,1888.2
6558,26006,152,3,148.54
6559,9172,203,3,4821.57
6560,13459,503,1,1039.68
6561,26442,30,1,2271.68
6562,18600,643,2,1099.8
6563,11851,436,2,1240.91
6564,22654,472,3,1674.85
6565,6373,309,1,2904.49
6566,15345,209,3,4125.41
6567,5274,568,2,3179.03
6568,10657,518,2,2331.41
6569,6445,642,3,131.25
6570,7475,54,2,1139.17
6571,8428,654,3,1469.17
6572,22740,561,2,256.94
6573,6935,512,2,2484.85
6574,16291,678,2,4444.58
6575,18262,135,2,4992.26
6576,24940,553,2,1725.6
6577,17297,387,3,530.07
6578,9196,467,3,1183.74
6579,13268,101,3,3914.56
6580,21800,128,1,2312.98
6581,8792,765,3,751.1
6582,12199,104,2,771.11
6583,21982,89,2,567.66
6584,20478,463,2,3860.62
6585,21107,212,1,3223.07
6586,16469,232,3,4576.43
6587,6425,691,2,3351.89
6588,14762,266,3,4827.71
6589,19281,247,2,2167.77
6590,25756,561,3,256.94
6591,8759,647,2,2439.8
6592,17201,74,2,3377.59
6593,18033,244,1,4103.51
6594,9173,326,1,3711.85
6595,10376,543,1,3954.88
6596,10767,766,3,3471.63
6597,13782,410,2,4028.2
6598,17239,512,1,2484.85
6599,12603,323,3,2096.12
6600,23914,503,1,1039.68
6601,9081,271,1,2441.65
6602,20630,102,2,120.1
6603,23667,337,2,1791.5
6604,22460,445,2,3228.54
6605,6945,737,2,883.12
6606,19621,274,2,1261.52
6607,9186,332,2,4462.01
6608,18073,394,3,2966.44
6609,23088,301,3,174.3
6610,19017,715,3,1155.92
6611,20925,686,2,1834.72
6612,19785,166,2,2534.15
6613,8370,543,3,3954.88
6614,14541,450,1,2381.43
6615,9369,187,2,4454.69
6616,5966,714,2,1783.53
6617,14573,694,2,3872.16
6618,22473,69,3,4075.21
6619,13670,320,1,383.49
6620,11365,110,1,2781.38
6621,25710,55,1,4266.3
6622,15600,116,1,2090.64
6623,19184,744,1,4951.81
6624,6073,72,2,2946.8
6625,15768,420,1,109.93
6626,17718,715,3,1155.92
6627,18456,195,2,4209.51
6628,15455,615,2,2579.5
6629,17643,696,2,111.31
6630,8594,71,3,210.81
6631,24805,674,2,666.77
6632,12337,141,3,4605.35
6633,5995,412,3,1187.26
6634,15183,343,3,4047.94
6635,24366,63,1,2670.06
6636,22506,358,2,3809.8
6637,10406,684,3,2170.84
6638,18582,317,2,321.44
6639,13995,252,3,1871.62
6640,21105,100,1,1172.53
6641,24177,102,3,120.1
6642,13524,163,3,2511.22
6643,22182,168,2,3481.28
6644,25641,496,3,4588.57
6645,26020,245,2,1685.81
6646,26237,46,1,2457.9
6647,7364,134,2,3730.52
6648,11158,735,1,785.12
6649,17091,418,2,1257.42
6650,20607,113,3,972.89
6651,7960,415,2,512.31
6652,16820,325,3,1458.08
6653,8370,164,1,4512.57
6654,18120,428,1,2995.71
6655,16276,428,1,2995.71
6656,5776,259,2,1633.63
6657,21648,165,3,2604.96
6658,19323,176,2,1556.5
6659,9744,189,3,902.62
6660,24628,562,1,2994.21
6661,23431,555,1,2878.95
6662,24054,158,2,4564.21
6663,7652,751,1,3664.29
6664,5403,713,2,3698.92
6665,21524,316,3,3053.1
6666,11579,262,3,227.88
6667,26517,84,3,1994.87
6668,14602,500,3,2886.31
6669,8728,381,3,2188.98
6670,9978,638,2,2421.83
6671,10869,231,1,165.62
6672,14231,562,1,2994.21
6673,13895,506,2,4960.05
6674,24631,256,3,4623.74
6675,17949,104,3,771.11
6676,20232,249,2,1141.29
6677,13234,289,2,4007.9
6678,21474,446,2,1542.4
6679,14028,526,2,4128.87
6680,20913,568,1,3179.03
6681,7494,271,2,2441.65
6682,5976,73,3,3560.25
6683,18797,748,2,4949.05
6684,19211,202,1,233.55
6685,24360,742,2,4879.26
6686,7354,155,3,2257.19
6687,23816,411,3,4004.82
6688,25636,612,3,3515.07
6689,26202,505,3,937.64
6690,20471,53,1,4544.6
6691,26260,685,1,4730.91
6692,14337,635,2,2925.85
6693,17399,320,3,383.49
6694,18131,494,2,2450.52
6695,21744,482,1,2475.74
6696,21057,62,3,4395.26
6697,15349,555,3,2878.95
6698,10630,671,2,3961.1
6699,5536,134,1,3730.52
6700,21724,712,1,2755.17
6701,14601,709,2,77.57
6702,22442,535,1,187.97
6703,21208,165,3,2604.96
6704,5400,118,2,1973.62
6705,7836,449,1,2231.13
6706,16002,110,1,2781.38
6707,10150,687,3,3553.37
6708,25997,144,1,438.78
6709,22215,456,3,765.5
6710,10996,265,2,4612.99
6711,16947,763,1,384.01
6712,5498,27,1,3305.33
6713,19722,277,2,1540.33
6714,5324,469,1,1432.03
6715,8035,176,2,1556.5
6716,16782,231,2,165.62
6717,13423,708,2,1121.02
6718,15363,257,3,2981.07
6719,22703,306,3,4023.15
6720,16281,322,2,3135.99
6721,17349,473,1,4441.71
6722,8952,651,2,4678.21
6723,17059,652,1,2627.34
6724,22755,137,1,4363.25
6725,20940,118,2,1973.62
6726,8115,501,1,1802.62
6727,18259,160,1,2572.25
6728,5925,94,3,457.83
6729,24978,234,1,2869.55
6730,26078,562,3,2994.21
6731,11835,553,1,1725.6
6732,15471,336,2,189.86
6733,13868,245,3,1685.81
6734,25176,503,3,1039.68
6735,20420,518,3,2331.41
6736,25088,716,1,4877.0
6737,23723,219,1,642.89
6738,22902,252,2,1871.62
6739,8932,610,3,1230.78
6740,19080,661,2,312.92
6741,5887,370,1,3295.53
6742,21394,487,1,728.92
6743,21391,424,3,549.43
6744,5470,452,1,186.84
6745,9708,239,1,4242.41
6746,17696,190,2,1057.4
6747,23720,742,3,4879.26
6748,21748,474,2,3752.74
6749,24161,747,2,4458.06
6750,24054,711,2,3055.49
6751,25454,135,1,4992.26
6752,14799,639,2,3780.38
6753,25701,108,3,4031.46
6754,17140,317,3,321.44
6755,19094,369,1,2694.22
6756,26017,190,2,1057.4
6757,14472,711,2,3055.49
6758,24425,225,1,4634.45
6759,9609,126,2,4370.19
6760,24364,569,1,4794.79
6761,5240,480,1,1404.16
6762,5607,435,3,4865.43
6763,18027,643,1,1099.8
6764,20004,298,2,4080.29
6765,6787,592,3,4520.37
6766,17827,675,1,2575.93
6767,16283,531,3,1765.62
6768,20245,456,1,765.5
6769,20189,429,1,768.25
6770,18375,596,2,1880.05
6771,7403,672,1,1329.16
6772,16398,484,2,3913.08
6773,8208,344,1,4043.68
6774,26379,538,3,4972.55
6775,17571,51,3,4885.84
6776,17180,315,3,3919.56
6777,22317,167,3,1140.56
6778,7219,190,2,1057.4
6779,8465,653,1,3556.67
6780,11353,198,3,2495.0
6781,23207,570,2,4275.67
6782,6928,663,3,3125.82
6783,6200,590,1,1164.51
6784,18508,186,3,448.85
6785,12725,325,1,1458.08
6786,23978,632,2,1007.21
6787,24109,43,1,1421.97
6788,25639,524,3,2802.3
6789,23785,631,3,3377.38
6790,11250,75,2,3827.02
6791,25384,121,3,4713.74
6792,13759,726,1,203.01
6793,6176,363,1,706.25
6794,12895,142,2,2024.23
6795,16102,457,1,479.09
6796,9533,236,1,934.96
6797,6515,240,1,4559.22
6798,10491,183,3,4934.94
6799,26325,745,1,250.75
6800,20226,403,1,3699.99
6801,9587,573,2,3167.76
6802,8676,121,1,4713.74
6803,8309,414,2,4489.58
6804,20103,533,1,2593.44
6805,10363,465,1,2966.08
6806,5460,29,2,3658.52
6807,10485,636,3,2027.09
6808,23564,113,2,972.89
6809,18629,145,2,1456.52
6810,16081,214,2,3183.21
6811,22804,522,1,896.72
6812,7986,379,2,4537.62
6813,7614,419,3,313.7
6814,10943,423,1,3372.08
6815,26544,455,2,405.86
6816,13398,347,3,1108.13
6817,13595,77,1,592.19
6818,7878,560,2,2786.45
6819,5134,434,3,993.53
6820,12576,530,1,4209.04
6821,23313,714,2,1783.53
6822,19305,93,2,1024.89
6823,6881,740,1,4252.44
6824,5160,700,2,4952.89
6825,20377,441,1,3506.17
6826,21331,427,3,3472.88
6827,23128,207,1,4387.44
6828,18036,463,1,3860.62
6829,25965,361,2,3866.96
6830,5657,162,3,1026.75
6831,22027,656,3,1803.13
6832,18490,287,2,2836.22
6833,16496,262,1,227.88
6834,21736,187,3,4454.69
6835,24639,628,2,910.0
6836,22261,499,1,113.6
6837,11123,556,3,2778.3
6838,23075,382,1,2271.71
6839,9143,594,2,2682.26
6840,9868,346,1,2587.35
6841,19883,208,2,4677.05
6842,12274,323,2,2096.12
6843,23690,398,3,2001.67
6844,22772,296,1,2938.2
6845,10344,384,1,2063.72
6846,11209,184,3,1542.33
6847,6798,468,3,4011.59
6848,8741,154,2,3998.56
6849,9074,61,2,3747.57
6850,18701,290,2,224.23
6851,7524,200,1,616.68
6852,7823,687,2,3553.37
6853,15388,750,1,2221.32
6854,14931,47,1,1137.14
6855,7090,631,1,3377.38
6856,7525,706,2,270.85
6857,17372,736,2,3188.23
6858,25050,190,2,1057.4
6859,14598,449,2,2231.13
6860,19119,694,2,3872.16
6861,9113,81,1,1571.53
6862,15516,718,2,2857.94
6863,10090,624,3,2910.73
6864,6180,242,3,4367.56
6865,25890,713,3,3698.92
6866,8632,399,3,4397.71
6867,12566,545,2,4515.89
6868,10982,709,3,77.57
6869,22038,444,3,4024.84
6870,11953,263,1,4839.31
6871,18107,99,1,1312.0
6872,22069,97,2,4899.46
6873,17727,187,3,4454.69
6874,16726,27,2,3305.33
6875,5990,465,3,2966.08
6876,24165,643,2,1099.8
6877,22136,747,3,4458.06
6878,21553,715,2,1155.92
6879,7441,143,3,3700.12
6880,6605,145,3,1456.52
6881,20362,616,2,1173.7
6882,13135,597,1,2462.66
6883,24530,396,2,1532.65
6884,15449,350,2,1808.09
6885,24228,350,2,1808.09
6886,21138,600,2,3972.63
6887,7888,578,2,3865.14
6888,16422,588,3,2402.15
6889,9563,45,1,2549.42
6890,8877,737,1,883.12
6891,18615,183,3,4934.94
6892,9132,114,3,3288.56
6893,12341,618,3,103.11
6894,16569,359,1,4089.26
6895,15147,292,2,3740.37
6896,22919,70,2,2671.12
6897,16008,724,1,3280.33
6898,5226,748,1,4949.05
6899,17140,335,2,397.17
6900,10840,728,1,3854.22
6901,26116,133,3,3241.57
6902,17385,622,1,4626.28
6903,25790,691,3,3351.89
6904,11395,148,1,1962.64
6905,10067,200,3,616.68
6906,10395,510,3,1731.12
6907,19640,252,1,1871.62
6908,9501,742,3,4879.26
6909,13369,723,3,2734.57
6910,26502,374,3,2620.58
6911,15136,61,2,3747.57
6912,15499,360,1,144.06
6913,18476,406,1,2540.36
6914,21487,275,2,1386.05
6915,25031,715,1,1155.92
6916,14749,264,1,3538.06
6917,14446,321,2,3166.78
6918,11041,765,3,751.1
6919,20147,279,2,4425.8
6920,18566,164,1,4512.57
6921,15874,20,3,2902.32
6922,11363,597,3,2462.66
6923,9628,623,2,1464.89
6924,17915,761,1,3426.54
6925,7704,335,2,397.17
6926,21210,549,3,809.7
6927,10014,218,2,2656.06
6928,7443,625,1,1494.87
6929,10566,127,1,3421.83
6930,8580,169,2,3157.94
6931,12469,656,1,1803.13
6932,19444,722,1,2310.79
6933,19737,494,2,2450.52
6934,26334,576,1,4301.22
6935,21375,240,1,4559.22
6936,9627,316,3,3053.1
6937,15811,295,3,1588.29
6938,12153,458,1,3881.84
6939,5582,330,3,4778.66
6940,25401,370,1,3295.53
6941,22807,19,3,300.37
6942,25936,6,2,995.72
6943,19950,641,2,1498.63
6944,25147,99,1,1312.0
6945,11658,650,1,4916.62
6946,21299,531,2,1765.62
6947,17543,401,1,2133.65
6948,5847,466,1,2730.4
6949,21502,658,3,1975.72
6950,22582,594,1,2682.26
6951,7951,171,3,288.18
6952,7717,415,3,512.31
6953,20796,670,2,943.88
6954,22710,64,3,810.39
6955,5739,698,1,454.09
6956,16074,75,3,3827.02
6957,10637,432,2,1577.47
6958,25524,432,1,1577.47
6959,17356,711,2,3055.49
6960,16634,29,2,3658.52
6961,17576,315,1,3919.56
6962,9060,247,1,2167.77
6963,9623,369,1,2694.22
6964,6836,312,3,421.25
6965,23837,550,2,917.2
6966,25300,417,2,806.91
6967,15596,54,3,1139.17
6968,7619,102,1,120.1
6969,21956,100,2,1172.53
6970,7673,604,2,4335.82
6971,7108,730,1,976.11
6972,7296,371,3,3124.5
6973,7318,686,3,1834.72
6974,15312,344,2,4043.68
6975,15315,396,1,1532.65
6976,20378,23,2,4521.31
6977,24478,73,3,3560.25
6978,25958,122,1,2876.98
6979,20475,125,1,1131.12
6980,14956,146,3,410.47
6981,15385,209,2,4125.41
6982,20376,697,1,4580.52
6983,9492,526,1,4128.87
6984,15096,284,3,3036.85
6985,14561,190,3,1057.4
6986,25427,747,3,4458.06
6987,11973,108,2,4031.46
6988,11630,684,3,2170.84
6989,15010,412,1,1187.26
6990,9269,31,3,902.56
6991,18739,295,3,1588.29
6992,26076,127,2,3421.83
6993,11815,397,1,1163.99
6994,16614,2,2,2397.86
6995,21244,131,3,4822.19
6996,20320,23,2,4521.31
6997,14052,733,1,3295.76
6998,16146,718,3,2857.94
6999,19816,291,2,1812.72
7000,14737,585,2,3870.36
7001,25337,394,1,2966.44
7002,24910,530,3,4209.04
7003,14253,390,3,750.68
7004,21174,586,3,1666.36
7005,20912,550,2,917.2
7006,18864,168,2,3481.28
7007,16058,561,3,256.94
7008,16128,603,1,1426.01
7009,17120,67,1,2863.17
7010,7683,755,1,2041.77
7011,14065,516,3,1605.7
7012,5335,407,2,470.91
7013,12310,446,2,1542.4
7014,17889,231,2,165.62
7015,5867,130,2,4312.95
7016,13197,708,3,1121.02
7017,24825,711,3,3055.49
7018,23959,53,2,4544.6
7019,11154,17,1,2210.34
7020,19540,127,1,3421.83
7021,9038,499,3,113.6
7022,5946,648,1,3909.08
7023,20857,75,2,3827.02
7024,20126,354,2,732.5
7025,23816,635,2,2925.85
7026,20984,656,2,1803.13
7027,22424,467,2,1183.74
7028,17368,497,2,4009.4
7029,21115,322,1,3135.99
7030,15074,59,3,257.14
7031,6437,388,1,1041.2
7032,17753,425,1,1372.34
7033,21099,131,3,4822.19
7034,5985,757,1,4591.98
7035,18045,766,1,3471.63
7036,6308,765,2,751.1
7037,7413,758,1,4424.1
7038,25712,680,1,1808.85
7039,9083,532,3,1697.3
7040,25098,705,2,830.54
7041,14897,171,2,288.18
7042,25022,510,1,1731.12
7043,16678,48,1,3873.92
7044,6943,760,3,2785.74
7045,7433,426,2,283.99
7046,11225,30,2,2271.68
7047,6015,176,2,1556.5
7048,10272,267,2,3888.36
7049,12125,148,1,1962.64
7050,21481,640,3,643.37
7051,12508,707,2,4572.44
7052,23705,247,1,2167.77
7053,16089,234,1,2869.55
7054,21729,151,2,4303.51
7055,19251,486,2,716.11
7056,12425,698,2,454.09
7057,7700,534,3,4475.51
7058,15785,325,2,1458.08
7059,17045,318,1,1669.16
7060,14131,43,2,1421.97
7061,16418,142,2,2024.23
7062,11780,140,2,1231.34
7063,16556,411,1,4004.82
7064,25635,342,3,3692.96
7065,19732,659,1,3991.46
7066,26581,303,2,4233.97
7067,14959,193,1,2836.54
7068,11386,515,2,3759.39
7069,9085,100,2,1172.53
7070,15850,743,2,4173.18
7071,23543,508,1,106.02
7072,26067,141,2,4605.35
7073,21744,380,3,1175.55
7074,11183,60,2,2839.06
7075,11088,434,3,993.53
7076,16001,587,3,3785.32
7077,12757,658,2,1975.72
7078,22467,522,1,896.72
7079,15397,687,2,3553.37
7080,9166,540,3,2505.94
7081,10769,641,2,1498.63
7082,8542,619,2,119.96
7083,14077,119,1,2117.03
7084,18732,309,1,2904.49
7085,25395,55,3,4266.3
7086,23882,706,2,270.85
7087,10734,69,1,4075.21
7088,9085,664,2,784.54
7089,19233,721,1,1059.93
7090,5433,347,3,1108.13
7091,14573,178,3,54.95
7092,16630,20,1,2902.32
7093,10709,247,3,2167.77
7094,10931,642,1,131.25
7095,9612,183,3,4934.94
7096,13903,227,1,3561.1
7097,16332,528,2,1516.75
7098,5060,31,1,902.56
7099,22064,707,2,4572.44
7100,20202,594,3,2682.26
7101,23717,436,3,1240.91
7102,18859,451,3,1097.56
7103,15949,18,3,4341.24
7104,7870,434,2,993.53
7105,16149,408,2,3256.88
7106,23447,41,1,594.59
7107,17510,54,2,1139.17
7108,12835,138,3,1804.79
7109,24774,425,3,1372.34
7110,21470,445,1,3228.54
7111,6993,127,1,3421.83
7112,19268,132,1,1565.13
7113,10591,494,1,2450.52
7114,7762,620,1,2179.59
7115,9712,496,3,4588.57
7116,13710,269,1,4414.25
7117,18638,705,2,830.54
7118,7189,181,3,452.2
7119,6048,751,2,3664.29
7120,17782,330,1,4778.66
7121,6445,508,3,106.02
7122,13610,292,3,3740.37
7123,5824,635,1,2925.85
7124,19923,308,1,3145.17
7125,9121,137,2,4363.25
7126,5554,739,2,3183.45
7127,14142,566,1,1530.29
7128,23685,423,1,3372.08
7129,14117,93,1,1024.89
7130,7586,474,1,3752.74
7131,7199,172,2,1314.35
7132,13190,509,2,2333.78
7133,22413,229,1,1527.09
7134,24416,252,2,1871.62
7135,12039,606,3,3862.44
7136,25810,284,2,3036.85
7137,24124,90,2,2531.09
7138,25533,579,3,4188.65
7139,7459,701,2,4809.34
7140,17231,85,1,4350.83
7141,24697,20,1,2902.32
7142,6969,111,2,3908.48
7143,18265,204,1,2839.64
7144,11470,452,1,186.84
7145,5484,435,1,4865.43
7146,11794,512,2,2484.85
7147,16334,474,2,3752.74
7148,23375,462,1,4292.48
7149,21902,46,2,2457.9
7150,15337,359,3,4089.26
7151,21050,691,2,3351.89
7152,26191,129,2,4320.91
7153,10088,695,2,2453.9
7154,8682,282,3,1566.04
7155,11282,186,1,448.85
7156,23381,100,3,1172.53
7157,22958,713,3,3698.92
7158,16183,46,2,2457.9
7159,19025,197,1,4918.85
7160,12387,29,1,3658.52
